Id;Label;age;n_pubs
49928665;49928665;1;3
745911;745911;0;1
976155;976155;5;5
984330;984330;0;1
83328;83328;0;1
1076848;1076848;0;1
50922033;50922033;0;1
2080681;2080681;0;1
50271527;50271527;20;38
2159579;2159579;8;7
50605486;50605486;1;3
2214581;2214581;0;1
489478;489478;8;13
2502862;2502862;15;8
2621361;2621361;28;12
2621479;2621479;6;17
2743254;2743254;0;1
51494054;51494054;10;44
51498205;51498205;2;3
51509105;51509105;21;24
51556926;51556926;0;1
2851525;2851525;9;5
1028372;1028372;0;1
936777;936777;31;98
49046626;49046626;1;2
355607;355607;5;4
413816;413816;0;1
488820;488820;0;1
49322297;49322297;11;34
49391538;49391538;25;57
49426551;49426551;0;1
598020;598020;0;1
666927;666927;4;6
49958409;49958409;0;1
50056445;50056445;4;7
924280;924280;0;1
50695427;50695427;0;1
50814923;50814923;0;1
960263;960263;3;5
976222;976222;0;1
1051796;1051796;16;34
1073098;1073098;0;1
1075737;1075737;0;1
1075923;1075923;0;1
1129486;1129486;8;13
1181812;1181812;0;2
1191122;1191122;30;196
1317684;1317684;0;1
1354469;1354469;1;2
1408767;1408767;11;19
1419060;1419060;4;11
1507486;1507486;0;1
3619341;3619341;0;1
3842836;3842836;1;6
2046598;2046598;0;1
2156284;2156284;0;1
51009352;51009352;12;51
779196;779196;2;2
51153637;51153637;0;1
50472580;50472580;19;125
50492559;50492559;0;1
1425895;1425895;21;28
1434983;1434983;0;1
50499513;50499513;36;210
50566134;50566134;0;1
1763794;1763794;4;4
50694488;50694488;0;1
50820434;50820434;0;2
50822833;50822833;0;1
2080896;2080896;0;1
50845595;50845595;5;3
50878917;50878917;0;1
50923141;50923141;0;1
51024349;51024349;0;1
2324021;2324021;37;94
2326202;2326202;0;1
51078567;51078567;0;1
51081475;51081475;2;4
51090240;51090240;0;2
2516356;2516356;0;1
2968127;2968127;27;24
2328100;2328100;5;5
1969148;1969148;1;2
2009810;2009810;1;3
2012157;2012157;7;45
2344894;2344894;4;2
3195251;3195251;0;1
1095188;1095188;1;2
3291765;3291765;0;1
1191409;1191409;9;33
2208186;2208186;0;2
1286537;1286537;0;1
1299973;1299973;0;1
3665825;3665825;3;3
3780080;3780080;1;2
1487246;1487246;13;25
1521556;1521556;10;10
3961290;3961290;0;1
4001327;4001327;0;4
1721561;1721561;18;42
51286000;51286000;8;20
51526274;51526274;5;6
51580658;51580658;3;5
1734379;1734379;1;2
49826221;49826221;4;3
49866329;49866329;0;1
49882892;49882892;0;1
674971;674971;1;7
676994;676994;0;1
2816057;2816057;1;2
2890961;2890961;0;1
944526;944526;0;1
2981709;2981709;0;1
1077575;1077575;0;1
3049730;3049730;0;2
1287015;1287015;21;5
1287902;1287902;0;1
2278217;2278217;8;25
2316272;2316272;0;1
2503048;2503048;16;17
979453;979453;9;39
49797839;49797839;3;7
49884441;49884441;0;1
1208449;1208449;0;1
50653026;50653026;0;1
50724152;50724152;1;2
1286829;1286829;18;7
1423176;1423176;16;39
707843;707843;25;24
710815;710815;0;1
50946330;50946330;34;122
1755822;1755822;0;1
823759;823759;8;19
1800378;1800378;0;1
51037112;51037112;3;3
51037610;51037610;5;9
1883006;1883006;0;1
50220095;50220095;1;2
875678;875678;36;54
2266179;2266179;2;4
51245605;51245605;3;2
2563468;2563468;10;4
2576965;2576965;5;9
115528;115528;0;1
156976;156976;0;1
1062656;1062656;0;1
2981682;2981682;23;5
3030584;3030584;4;2
3039442;3039442;2;5
168143;168143;2;2
176533;176533;23;85
203305;203305;2;6
1087127;1087127;0;1
444197;444197;3;6
1845188;1845188;5;15
640269;640269;0;1
645985;645985;1;2
50381251;50381251;1;2
656113;656113;0;1
673878;673878;0;1
718234;718234;3;2
2155704;2155704;4;4
2156291;2156291;0;1
50451292;50451292;33;73
50496063;50496063;4;9
1126886;1126886;0;1
2270188;2270188;2;5
428182;428182;0;1
3099406;3099406;11;15
610641;610641;7;9
626828;626828;6;4
3221097;3221097;0;1
862974;862974;0;1
2357426;2357426;1;3
50659913;50659913;0;1
50886820;50886820;0;1
50944644;50944644;18;25
2851514;2851514;0;1
880295;880295;0;1
51074917;51074917;9;13
919099;919099;9;4
3159322;3159322;2;2
51285527;51285527;0;1
51379989;51379989;0;1
50227611;50227611;7;4
1208441;1208441;0;2
1266803;1266803;9;44
49876551;49876551;0;1
49879708;49879708;0;1
49961217;49961217;1;2
50278234;50278234;6;3
1523473;1523473;7;2
50588735;50588735;8;23
1647747;1647747;4;4
50899887;50899887;23;76
50911402;50911402;0;1
1881870;1881870;1;2
51070755;51070755;0;1
51104283;51104283;23;30
51164094;51164094;8;22
2290039;2290039;16;36
51364961;51364961;0;1
51374704;51374704;0;1
2433201;2433201;5;7
51577211;51577211;7;7
51586652;51586652;32;224
2527827;2527827;1;3
419179;419179;5;2
442426;442426;1;3
2938719;2938719;18;132
550841;550841;0;1
2197845;2197845;0;1
3178919;3178919;1;2
2160845;2160845;0;1
2316270;2316270;11;10
2391509;2391509;0;1
2469775;2469775;23;141
2496129;2496129;2;4
2581430;2581430;0;1
2581730;2581730;31;430
2884661;2884661;0;1
3015204;3015204;12;11
3369690;3369690;2;3
621796;621796;5;4
640275;640275;12;14
2946495;2946495;6;5
1100308;1100308;0;1
665019;665019;0;1
1134441;1134441;21;6
717229;717229;0;1
779669;779669;6;2
3127869;3127869;0;2
2311613;2311613;0;1
1756257;1756257;0;1
1804303;1804303;0;1
1804621;1804621;0;1
1804907;1804907;0;1
2517477;2517477;0;1
2558746;2558746;0;1
2570078;2570078;30;9
2580542;2580542;0;1
2660483;2660483;0;2
703619;703619;0;1
3327157;3327157;12;13
797476;797476;16;23
1066079;1066079;0;1
1265324;1265324;0;1
1423242;1423242;0;1
1886559;1886559;0;1
1891304;1891304;4;8
4026273;4026273;0;1
1904543;1904543;10;20
4099723;4099723;28;72
2012071;2012071;4;13
4243737;4243737;3;8
2263878;2263878;2;2
2391744;2391744;0;1
3486228;3486228;0;1
5421931;5421931;3;2
3298747;3298747;0;1
3439113;3439113;11;9
3584327;3584327;37;58
3642687;3642687;4;5
3687044;3687044;0;2
3700984;3700984;0;1
3792399;3792399;0;1
3894062;3894062;0;1
1149569;1149569;4;9
3227806;3227806;2;5
694923;694923;1;2
1018509;1018509;1;2
1295703;1295703;4;4
3438618;3438618;4;6
3539060;3539060;0;1
3629099;3629099;0;1
1298479;1298479;6;22
1466748;1466748;16;24
3821602;3821602;4;3
3836367;3836367;0;1
1616949;1616949;0;1
1618060;1618060;25;51
1729791;1729791;0;1
1763092;1763092;9;4
1795539;1795539;8;8
1804672;1804672;0;1
1805342;1805342;0;1
1806476;1806476;0;1
1806576;1806576;0;1
4186966;4186966;0;1
1920558;1920558;6;12
2009970;2009970;0;1
2059270;2059270;0;1
4282798;4282798;3;4
2225785;2225785;1;2
2226421;2226421;21;6
2239630;2239630;0;1
2390605;2390605;12;23
4785542;4785542;0;1
2530462;2530462;2;2
2564949;2564949;0;1
2580732;2580732;0;1
2594904;2594904;0;1
2734520;2734520;1;2
1594954;1594954;12;35
1616944;1616944;1;2
963724;963724;0;1
1010450;1010450;8;13
2996909;2996909;10;24
3154060;3154060;36;37
1450690;1450690;3;6
3769293;3769293;0;1
3794595;3794595;19;90
3253330;3253330;0;1
3991771;3991771;4;3
1763095;1763095;0;2
1882874;1882874;27;44
1897714;1897714;0;3
4418826;4418826;0;1
2253960;2253960;35;120
4525418;4525418;1;2
2397852;2397852;5;6
4602175;4602175;0;1
4633414;4633414;0;1
2466489;2466489;1;2
4696252;4696252;0;1
4722639;4722639;0;1
5010791;5010791;0;1
2831580;2831580;4;4
2855069;2855069;6;18
4429074;4429074;0;2
2968938;2968938;9;10
2981120;2981120;31;134
5242534;5242534;0;1
5299544;5299544;3;3
3185105;3185105;0;1
5377081;5377081;0;1
3200642;3200642;0;1
3256662;3256662;0;1
3380209;3380209;2;5
3410832;3410832;14;57
5556380;5556380;0;1
3539827;3539827;4;7
5760029;5760029;3;4
3745741;3745741;0;2
3807713;3807713;0;1
3836364;3836364;22;33
3849654;3849654;0;1
6096410;6096410;11;23
6151026;6151026;7;11
3924290;3924290;1;3
4071712;4071712;0;1
4789297;4789297;0;1
2953534;2953534;6;13
3459571;3459571;6;3
5010138;5010138;29;131
5032115;5032115;7;3
5243377;5243377;0;1
3019514;3019514;0;1
3092950;3092950;0;1
3137473;3137473;2;3
3977864;3977864;0;1
4012843;4012843;2;5
1471966;1471966;0;2
3233783;3233783;1;2
3688513;3688513;23;9
1791491;1791491;2;3
1800064;1800064;0;1
1801068;1801068;0;1
1841729;1841729;4;6
1954605;1954605;0;1
2080936;2080936;0;1
3812689;3812689;7;6
3835150;3835150;0;1
6124208;6124208;18;115
3923340;3923340;0;1
4012920;4012920;0;1
6480333;6480333;0;1
4199114;4199114;5;3
2195731;2195731;0;1
2282822;2282822;0;1
2286498;2286498;0;1
4649772;4649772;19;146
2350989;2350989;0;1
4722642;4722642;0;1
4822312;4822312;2;3
2776140;2776140;3;4
5126531;5126531;0;1
4407735;4407735;2;4
4446675;4446675;9;10
3258601;3258601;1;2
6787474;6787474;2;3
5252009;5252009;3;2
5319057;5319057;12;19
3110758;3110758;5;9
3645922;3645922;3;5
3151768;3151768;0;1
5498615;5498615;1;2
3253446;3253446;0;1
5747748;5747748;9;11
5768740;5768740;0;1
5927442;5927442;0;1
3283888;3283888;9;8
4632870;4632870;0;1
3289271;3289271;6;9
6218047;6218047;4;4
4024836;4024836;36;94
6369128;6369128;0;1
6479595;6479595;37;14
5439930;5439930;1;3
5324682;5324682;11;26
5352926;5352926;0;2
6617726;6617726;0;1
5372982;5372982;1;2
4273266;4273266;27;42
6771414;6771414;9;32
4381730;4381730;0;1
4708143;4708143;9;15
4867079;4867079;13;8
4869901;4869901;0;1
5076066;5076066;0;1
5187238;5187238;0;1
3292432;3292432;3;8
1074111;1074111;0;1
1075088;1075088;0;1
3449323;3449323;7;10
3534598;3534598;3;2
3588712;3588712;7;11
1403081;1403081;0;1
1736000;1736000;9;11
1783023;1783023;2;4
1805717;1805717;0;1
4114577;4114577;0;1
1867853;1867853;0;1
1907197;1907197;0;1
2012887;2012887;2;8
2083845;2083845;10;10
2156145;2156145;0;1
4552922;4552922;2;2
4637352;4637352;5;12
2542569;2542569;0;1
2543775;2543775;8;19
5010167;5010167;16;56
5010674;5010674;0;1
5396209;5396209;11;9
5494084;5494084;0;1
3180001;3180001;34;176
2804796;2804796;16;19
3060053;3060053;5;3
3155158;3155158;7;6
5812474;5812474;0;1
3159874;3159874;19;48
5211832;5211832;11;17
5240193;5240193;0;1
3167160;3167160;0;1
3690862;3690862;4;5
3172327;3172327;5;17
3187852;3187852;9;4
3256340;3256340;2;2
3259897;3259897;4;3
3295297;3295297;0;1
3379361;3379361;6;7
3395769;3395769;0;1
5873159;5873159;19;30
4726853;4726853;8;5
4930009;4930009;6;3
5010129;5010129;20;36
4371957;4371957;18;27
4380467;4380467;12;38
4601789;4601789;5;9
4616597;4616597;0;1
4770410;4770410;7;10
3474352;3474352;25;37
3529438;3529438;0;1
3563111;3563111;0;1
6554168;6554168;4;3
8181378;8181378;1;4
8229927;8229927;14;20
5865716;5865716;0;1
6039542;6039542;0;1
6081789;6081789;4;5
6147720;6147720;2;2
6212800;6212800;1;2
6227121;6227121;2;3
6229125;6229125;0;1
3203708;3203708;0;1
3331647;3331647;1;3
3270881;3270881;0;1
3457736;3457736;5;3
3503821;3503821;0;1
5299048;5299048;2;3
6159676;6159676;11;32
6177915;6177915;1;2
6210816;6210816;0;1
6238047;6238047;0;1
3682452;3682452;4;9
3688327;3688327;31;16
3740076;3740076;16;29
4035788;4035788;0;1
4128208;4128208;0;2
4265084;4265084;0;1
4605716;4605716;4;5
4615099;4615099;12;22
4703477;4703477;0;1
5027699;5027699;0;1
5030146;5030146;6;19
6076734;6076734;20;66
6087230;6087230;14;86
6279724;6279724;3;4
6371474;6371474;7;10
3809439;3809439;9;10
3857150;3857150;0;1
3928429;3928429;0;1
4194376;4194376;10;23
4244412;4244412;0;1
4347245;4347245;0;1
4373283;4373283;0;1
6822127;6822127;0;1
4382039;4382039;12;11
4494364;4494364;5;7
4745401;4745401;0;1
7170717;7170717;0;1
4755614;4755614;5;14
4856007;4856007;0;1
7414049;7414049;3;3
7553648;7553648;39;486
5332562;5332562;17;3
5000574;5000574;0;1
6817879;6817879;1;2
5272568;5272568;0;1
7753736;7753736;0;1
5295757;5295757;12;8
5358204;5358204;5;3
5364095;5364095;0;1
5368625;5368625;9;21
5395933;5395933;2;5
5437202;5437202;4;10
5603490;5603490;1;3
5790895;5790895;19;166
8330734;8330734;2;2
6936310;6936310;1;2
5967247;5967247;0;2
6050550;6050550;3;8
6177916;6177916;0;1
6341153;6341153;0;1
6471995;6471995;2;2
6504376;6504376;0;1
6685708;6685708;1;4
7247619;7247619;3;3
4706670;4706670;7;13
4783263;4783263;0;1
5039632;5039632;0;1
5206860;5206860;2;6
5261894;5261894;0;1
5293463;5293463;29;42
5314019;5314019;14;61
8064692;8064692;13;13
5410666;5410666;0;1
5493744;5493744;1;3
8161523;8161523;0;1
8245170;8245170;0;1
5610832;5610832;0;1
5791209;5791209;3;5
8403152;8403152;8;9
5892054;5892054;2;2
5895280;5895280;19;20
5951635;5951635;0;1
6655596;6655596;1;3
6668732;6668732;6;5
6692982;6692982;0;1
9027077;9027077;0;2
9033529;9033529;0;1
9033830;9033830;0;1
9034834;9034834;0;1
9040281;9040281;0;1
9040282;9040282;0;1
9043957;9043957;0;1
9044862;9044862;0;1
9045429;9045429;0;1
9047134;9047134;0;1
9049691;9049691;0;1
9124727;9124727;0;1
9125299;9125299;0;1
6890926;6890926;11;23
6899314;6899314;0;1
6924014;6924014;0;1
7090388;7090388;0;1
9348525;9348525;0;1
9379978;9379978;2;3
9410998;9410998;14;46
9417800;9417800;0;1
7144300;7144300;5;6
7148879;7148879;5;2
7157907;7157907;6;3
9594784;9594784;0;1
7185347;7185347;19;48
7459868;7459868;3;3
9699336;9699336;9;5
9737258;9737258;2;2
3987728;3987728;10;29
4373282;4373282;5;6
3861080;3861080;0;1
5305102;5305102;0;1
6149535;6149535;1;3
6390761;6390761;8;10
6723931;6723931;7;3
8817890;8817890;32;36
7083134;7083134;0;1
8009773;8009773;0;1
8014871;8014871;18;92
8887578;8887578;3;4
4357757;4357757;0;1
4518146;4518146;34;24
4620011;4620011;0;1
9043574;9043574;0;1
9056610;9056610;5;3
9064097;9064097;5;3
7921298;7921298;14;36
7991708;7991708;0;1
6788308;6788308;0;1
4734221;4734221;0;1
6435502;6435502;0;1
4769266;4769266;0;1
6484336;6484336;1;5
6200388;6200388;16;37
7731320;7731320;0;1
9354408;9354408;17;23
7039531;7039531;9;6
9654078;9654078;29;41
9657725;9657725;27;104
5021107;5021107;14;79
9797792;9797792;0;1
9816107;9816107;7;8
9832337;9832337;4;4
9906638;9906638;0;1
9906674;9906674;0;1
7107233;7107233;3;4
7348629;7348629;0;1
7486005;7486005;2;4
7559423;7559423;10;19
8173047;8173047;0;2
8216131;8216131;0;1
5611359;5611359;0;1
5926274;5926274;12;40
3192115;3192115;0;1
6136226;6136226;0;1
5173088;5173088;3;2
3656321;3656321;3;4
3685910;3685910;5;5
3771312;3771312;0;1
3934117;3934117;5;7
3959721;3959721;1;3
4083702;4083702;3;8
7680342;7680342;3;3
5137672;5137672;0;1
5390332;5390332;2;3
5405065;5405065;8;18
5412117;5412117;19;102
5534462;5534462;6;10
5881737;5881737;18;54
6936279;6936279;2;3
4425336;4425336;0;1
4583163;4583163;28;45
4778297;4778297;5;12
4998574;4998574;0;1
5042962;5042962;6;7
5271213;5271213;0;1
5483770;5483770;31;55
5582835;5582835;7;6
8203083;8203083;4;7
5401235;5401235;0;1
5440058;5440058;1;5
7975221;7975221;0;1
8042154;8042154;16;101
5548420;5548420;2;5
5641040;5641040;34;270
8171774;8171774;0;2
8202894;8202894;0;1
9051735;9051735;0;1
9067143;9067143;33;101
9112774;9112774;0;1
9124724;9124724;19;16
7129942;7129942;1;3
7145611;7145611;13;22
7617503;7617503;0;1
9246399;9246399;5;7
7635344;7635344;0;1
7055002;7055002;0;1
9380081;9380081;0;2
9423794;9423794;5;22
9559373;9559373;2;2
9715176;9715176;13;39
9785904;9785904;17;51
9886019;9886019;3;8
9894936;9894936;5;10
9930289;9930289;4;2
9941396;9941396;5;9
10075364;10075364;0;1
10139154;10139154;0;1
10187154;10187154;2;2
10230824;10230824;7;5
10260672;10260672;1;5
10459666;10459666;0;1
10590869;10590869;8;8
7951637;7951637;0;1
7965998;7965998;2;3
7990466;7990466;20;36
8034261;8034261;0;1
8247127;8247127;22;9
8324432;8324432;13;14
7215578;7215578;0;2
7324517;7324517;0;1
7418198;7418198;0;1
9752283;9752283;0;1
9809621;9809621;7;34
9843163;9843163;0;1
9881771;9881771;12;4
7294012;7294012;0;1
7605481;7605481;0;1
8484339;8484339;32;43
8745592;8745592;2;10
8768669;8768669;5;12
7681004;7681004;0;1
7988230;7988230;4;6
8093571;8093571;4;6
7836282;7836282;16;5
8159683;8159683;30;15
8803758;8803758;0;1
8223904;8223904;0;1
6631672;6631672;1;3
8985990;8985990;10;16
7731377;7731377;0;1
8266896;8266896;0;1
8296843;8296843;21;58
8804650;8804650;0;1
8113025;8113025;5;5
8270654;8270654;4;3
8274330;8274330;8;13
8294253;8294253;2;4
8305567;8305567;26;22
8463014;8463014;0;1
8689268;8689268;32;64
8747628;8747628;0;4
8758659;8758659;12;38
8830438;8830438;26;81
8867573;8867573;8;16
8955831;8955831;5;5
8969471;8969471;26;101
8994958;8994958;0;1
9008947;9008947;5;9
9048620;9048620;0;1
8627866;8627866;7;11
8636593;8636593;0;1
8658600;8658600;0;1
8718164;8718164;0;1
8848205;8848205;0;1
8894983;8894983;4;3
5604043;5604043;0;2
7965926;7965926;37;541
5821471;5821471;0;1
5836381;5836381;0;2
5853059;5853059;3;4
7097612;7097612;12;45
7743714;7743714;0;1
8180544;8180544;3;4
8244352;8244352;22;75
6138382;6138382;14;23
6185246;6185246;0;1
7918928;7918928;5;9
6318608;6318608;9;17
6371145;6371145;15;32
6480486;6480486;0;1
6557623;6557623;17;52
8951717;8951717;0;2
9007748;9007748;13;31
6647301;6647301;25;52
9034045;9034045;0;1
9038630;9038630;0;1
9042440;9042440;0;1
9069541;9069541;6;6
6702353;6702353;21;20
9204518;9204518;1;6
6742638;6742638;4;4
6759007;6759007;7;21
6826134;6826134;7;8
6846015;6846015;0;1
6879612;6879612;4;5
7031087;7031087;1;2
9682221;9682221;0;1
9791853;9791853;0;1
9797369;9797369;0;1
7283922;7283922;0;1
7443317;7443317;0;1
7469855;7469855;1;3
7557872;7557872;7;11
7634743;7634743;9;5
7637451;7637451;0;1
5937171;5937171;6;5
6033905;6033905;0;1
6251603;6251603;11;13
8660969;8660969;14;66
6325512;6325512;0;1
6436616;6436616;0;1
5927075;5927075;0;1
7594511;7594511;18;65
6178782;6178782;2;7
8453848;8453848;0;1
8469660;8469660;2;4
8564537;8564537;0;1
7650429;7650429;26;16
8620023;8620023;0;1
6540025;6540025;0;1
8895656;8895656;0;2
8356001;8356001;14;35
6681581;6681581;0;1
9036978;9036978;0;1
9038939;9038939;0;1
9039775;9039775;0;1
9045325;9045325;0;1
9047195;9047195;0;1
6694190;6694190;32;81
9052943;9052943;0;1
6711193;6711193;8;7
6722368;6722368;0;1
6767647;6767647;0;1
8645206;8645206;5;5
7665956;7665956;6;8
6244694;6244694;6;6
8758650;8758650;0;1
8786177;8786177;7;7
6316326;6316326;0;1
8817678;8817678;3;4
6374935;6374935;0;1
6405972;6405972;10;13
9016941;9016941;2;3
9036278;9036278;0;1
9040539;9040539;0;1
9043130;9043130;0;1
9043132;9043132;0;1
9043998;9043998;0;1
9047006;9047006;0;1
9047642;9047642;0;1
9050486;9050486;0;1
6414643;6414643;5;11
9174405;9174405;8;10
8154996;8154996;4;4
6506061;6506061;0;1
6525028;6525028;0;1
7797448;7797448;1;3
6552453;6552453;0;1
9350040;9350040;1;3
9354733;9354733;3;4
9409066;9409066;23;30
9414199;9414199;5;4
9538841;9538841;5;12
9570591;9570591;0;1
9657750;9657750;1;3
9798502;9798502;1;3
9934006;9934006;0;2
10251042;10251042;0;1
10257858;10257858;0;1
10259713;10259713;1;4
6869859;6869859;0;1
7048447;7048447;2;5
7180326;7180326;1;3
7404974;7404974;0;1
8391327;8391327;11;28
7513974;7513974;35;46
6803381;6803381;0;1
6873448;6873448;0;1
6899116;6899116;2;3
7134753;7134753;12;14
7448057;7448057;3;3
7467777;7467777;0;2
7493406;7493406;0;1
7504402;7504402;21;117
7566513;7566513;23;7
7573240;7573240;0;1
8341455;8341455;18;10
9157530;9157530;2;2
7977848;7977848;1;2
8395578;8395578;12;27
8501509;8501509;12;6
8555657;8555657;0;1
8620269;8620269;0;1
8648988;8648988;0;1
8826508;8826508;5;3
9552254;9552254;4;5
9557261;9557261;15;52
7442029;7442029;0;1
9728129;9728129;3;4
7561968;7561968;0;1
7690011;7690011;5;3
7723542;7723542;0;1
7917442;7917442;0;1
8491741;8491741;8;4
8167987;8167987;29;42
9579823;9579823;5;5
7485315;7485315;4;3
8437702;8437702;3;5
8528373;8528373;0;1
9033907;9033907;0;1
9034273;9034273;0;1
9039085;9039085;0;1
9045271;9045271;0;1
9051468;9051468;0;1
8501511;8501511;5;14
9129133;9129133;1;2
6889461;6889461;0;1
9411007;9411007;1;3
9416104;9416104;0;1
6899591;6899591;0;1
9473877;9473877;0;3
9543101;9543101;2;4
9619945;9619945;29;84
9742813;9742813;0;1
9871135;9871135;2;2
7557812;7557812;0;1
7663064;7663064;17;17
7847672;7847672;32;212
8020210;8020210;0;2
8178895;8178895;2;2
8354158;8354158;4;4
8447901;8447901;25;29
8448018;8448018;0;1
9251265;9251265;0;1
9258724;9258724;7;4
7658473;7658473;9;9
7854486;7854486;24;46
7930853;7930853;2;7
